RepoName,PR Number,PR URL,State,CommentsCount,CommitsTotalCount,Duration Created to Closed,Duration Created to Merged
prgrms-be-devcourse/springboot-jpa,245,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/245,CLOSED,0,2,0:21:52,
prgrms-be-devcourse/springboot-jpa,246,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/246,MERGED,0,3,"8 days, 23:12:00","8 days, 23:11:59"
prgrms-be-devcourse/springboot-jpa,247,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/247,CLOSED,0,1,0:17:01,
prgrms-be-devcourse/springboot-jpa,249,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/249,MERGED,0,4,"3 days, 8:29:47","3 days, 8:29:47"
prgrms-be-devcourse/springboot-jpa,250,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/250,MERGED,0,1,0:01:01,0:01:01
prgrms-be-devcourse/springboot-jpa,251,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/251,MERGED,1,13,"2 days, 8:46:06","2 days, 8:46:06"
prgrms-be-devcourse/springboot-jpa,252,https://github.com/prgrms-be-devcourse/springboot-jpa/pull/252,MERGED,2,10,"2 days, 7:33:39","2 days, 7:33:39"
jst-seminar-rostlab-tum/truffle-ai-backend,52,https://github.com/viets-software-club/truffle-ai-backend/pull/52,MERGED,2,21,"2 days, 23:15:19","2 days, 23:15:19"
jst-seminar-rostlab-tum/truffle-ai-backend,53,https://github.com/viets-software-club/truffle-ai-backend/pull/53,MERGED,0,36,"2 days, 3:30:04","2 days, 3:30:03"
jst-seminar-rostlab-tum/truffle-ai-backend,54,https://github.com/viets-software-club/truffle-ai-backend/pull/54,MERGED,0,14,"2 days, 0:22:06","2 days, 0:22:06"
temporalio/temporal,4553,https://github.com/temporalio/temporal/pull/4553,MERGED,0,1,0:52:39,0:52:39
temporalio/temporal,4554,https://github.com/temporalio/temporal/pull/4554,MERGED,3,5,"2 days, 3:01:39","2 days, 3:01:39"
temporalio/temporal,4555,https://github.com/temporalio/temporal/pull/4555,MERGED,0,1,1:08:37,1:08:37
temporalio/temporal,4556,https://github.com/temporalio/temporal/pull/4556,MERGED,0,5,"2 days, 0:15:18","2 days, 0:15:18"
ykdojo/kaguya,17,https://github.com/ykdojo/kaguya/pull/17,OPEN,11,7,,
maro114510/Markdown_Viewer,82,https://github.com/maro114510/Markdown_Viewer/pull/82,MERGED,0,4,0:01:41,0:01:41
maro114510/Markdown_Viewer,84,https://github.com/maro114510/Markdown_Viewer/pull/84,MERGED,0,15,0:01:00,0:01:00
MrNeRF/gaussian-splatting-cuda,22,https://github.com/MrNeRF/gaussian-splatting-cuda/pull/22,MERGED,0,7,0:00:49,0:00:49
MrNeRF/gaussian-splatting-cuda,25,https://github.com/MrNeRF/gaussian-splatting-cuda/pull/25,MERGED,0,3,0:00:56,0:00:56
MrNeRF/gaussian-splatting-cuda,26,https://github.com/MrNeRF/gaussian-splatting-cuda/pull/26,MERGED,9,5,17:04:59,17:04:59
SSWConsulting/SSW.Website,926,https://github.com/SSWConsulting/SSW.Website/pull/926,MERGED,2,3,0:39:38,0:39:38
SSWConsulting/SSW.Website,927,https://github.com/SSWConsulting/SSW.Website/pull/927,MERGED,2,2,0:30:48,0:30:48
SSWConsulting/SSW.Website,928,https://github.com/SSWConsulting/SSW.Website/pull/928,MERGED,4,4,1:30:56,1:30:56
SSWConsulting/SSW.Website,929,https://github.com/SSWConsulting/SSW.Website/pull/929,MERGED,6,8,18:22:03,18:22:03
SSWConsulting/SSW.Website,932,https://github.com/SSWConsulting/SSW.Website/pull/932,MERGED,2,2,0:36:37,0:36:37
SSWConsulting/SSW.Website,934,https://github.com/SSWConsulting/SSW.Website/pull/934,MERGED,2,1,0:18:56,0:18:56
SSWConsulting/SSW.Website,935,https://github.com/SSWConsulting/SSW.Website/pull/935,MERGED,2,1,3:46:11,3:46:10
SSWConsulting/SSW.Website,936,https://github.com/SSWConsulting/SSW.Website/pull/936,CLOSED,2,3,0:01:14,
SSWConsulting/SSW.Website,937,https://github.com/SSWConsulting/SSW.Website/pull/937,CLOSED,2,5,0:31:31,
SSWConsulting/SSW.Website,938,https://github.com/SSWConsulting/SSW.Website/pull/938,CLOSED,2,7,0:04:22,
SSWConsulting/SSW.Website,941,https://github.com/SSWConsulting/SSW.Website/pull/941,MERGED,1,1,0:14:20,0:14:20
SSWConsulting/SSW.Website,944,https://github.com/SSWConsulting/SSW.Website/pull/944,MERGED,9,14,"1 day, 21:57:06","1 day, 21:57:06"
SSWConsulting/SSW.Website,945,https://github.com/SSWConsulting/SSW.Website/pull/945,MERGED,2,1,0:24:52,0:24:52
SSWConsulting/SSW.Website,946,https://github.com/SSWConsulting/SSW.Website/pull/946,MERGED,1,1,0:15:14,0:15:13
SSWConsulting/SSW.Website,947,https://github.com/SSWConsulting/SSW.Website/pull/947,CLOSED,3,2,"1 day, 16:44:58",
SSWConsulting/SSW.Website,948,https://github.com/SSWConsulting/SSW.Website/pull/948,MERGED,4,7,"1 day, 10:58:38","1 day, 10:58:37"
SSWConsulting/SSW.Website,951,https://github.com/SSWConsulting/SSW.Website/pull/951,MERGED,1,1,0:15:52,0:15:52
SSWConsulting/SSW.Website,952,https://github.com/SSWConsulting/SSW.Website/pull/952,MERGED,2,2,2:02:16,2:02:16
SSWConsulting/SSW.Website,953,https://github.com/SSWConsulting/SSW.Website/pull/953,MERGED,4,3,23:09:08,23:09:08
SSWConsulting/SSW.Website,955,https://github.com/SSWConsulting/SSW.Website/pull/955,MERGED,2,1,2:06:40,2:06:40
SSWConsulting/SSW.Website,956,https://github.com/SSWConsulting/SSW.Website/pull/956,MERGED,9,11,22:31:06,22:31:06
SSWConsulting/SSW.Website,957,https://github.com/SSWConsulting/SSW.Website/pull/957,MERGED,12,15,"4 days, 18:32:47","4 days, 18:32:47"
SSWConsulting/SSW.Website,958,https://github.com/SSWConsulting/SSW.Website/pull/958,MERGED,2,18,0:50:39,0:50:39
SSWConsulting/SSW.Website,959,https://github.com/SSWConsulting/SSW.Website/pull/959,MERGED,2,8,4:43:31,4:43:31
SSWConsulting/SSW.Website,961,https://github.com/SSWConsulting/SSW.Website/pull/961,MERGED,8,6,"14 days, 0:25:02","14 days, 0:25:02"
SSWConsulting/SSW.Website,962,https://github.com/SSWConsulting/SSW.Website/pull/962,MERGED,4,8,3:03:27,3:03:27
SSWConsulting/SSW.Website,966,https://github.com/SSWConsulting/SSW.Website/pull/966,MERGED,6,6,"2 days, 22:46:39","2 days, 22:46:39"
SSWConsulting/SSW.Website,972,https://github.com/SSWConsulting/SSW.Website/pull/972,MERGED,2,1,0:32:18,0:32:18
SSWConsulting/SSW.Website,973,https://github.com/SSWConsulting/SSW.Website/pull/973,MERGED,8,11,23:16:26,23:16:26
SSWConsulting/SSW.Website,974,https://github.com/SSWConsulting/SSW.Website/pull/974,MERGED,2,1,0:22:17,0:22:17
SSWConsulting/SSW.Website,975,https://github.com/SSWConsulting/SSW.Website/pull/975,MERGED,2,1,0:37:34,0:37:33
SSWConsulting/SSW.Website,976,https://github.com/SSWConsulting/SSW.Website/pull/976,MERGED,1,1,0:21:55,0:21:55
SSWConsulting/SSW.Website,977,https://github.com/SSWConsulting/SSW.Website/pull/977,MERGED,2,1,0:27:15,0:27:15
SSWConsulting/SSW.Website,978,https://github.com/SSWConsulting/SSW.Website/pull/978,MERGED,1,1,0:45:55,0:45:55
SSWConsulting/SSW.Website,979,https://github.com/SSWConsulting/SSW.Website/pull/979,MERGED,1,1,0:17:27,0:17:27
SSWConsulting/SSW.Website,980,https://github.com/SSWConsulting/SSW.Website/pull/980,MERGED,2,1,2:14:48,2:14:48
SSWConsulting/SSW.Website,981,https://github.com/SSWConsulting/SSW.Website/pull/981,MERGED,4,2,2:59:12,2:59:12
SSWConsulting/SSW.Website,983,https://github.com/SSWConsulting/SSW.Website/pull/983,MERGED,2,1,0:17:20,0:17:20
SSWConsulting/SSW.Website,984,https://github.com/SSWConsulting/SSW.Website/pull/984,MERGED,6,2,23:52:54,23:52:54
SSWConsulting/SSW.Website,985,https://github.com/SSWConsulting/SSW.Website/pull/985,MERGED,2,1,16:40:22,16:40:22
SSWConsulting/SSW.Website,986,https://github.com/SSWConsulting/SSW.Website/pull/986,MERGED,2,1,16:13:43,16:13:43
SSWConsulting/SSW.Website,987,https://github.com/SSWConsulting/SSW.Website/pull/987,CLOSED,1,2,16:06:02,
SSWConsulting/SSW.Website,989,https://github.com/SSWConsulting/SSW.Website/pull/989,MERGED,22,35,"1 day, 1:37:52","1 day, 1:37:52"
SSWConsulting/SSW.Website,990,https://github.com/SSWConsulting/SSW.Website/pull/990,MERGED,2,1,0:14:01,0:14:01
SSWConsulting/SSW.Website,991,https://github.com/SSWConsulting/SSW.Website/pull/991,MERGED,2,3,1:07:18,1:07:18
SSWConsulting/SSW.Website,993,https://github.com/SSWConsulting/SSW.Website/pull/993,MERGED,2,2,1:01:35,1:01:35
SSWConsulting/SSW.Website,994,https://github.com/SSWConsulting/SSW.Website/pull/994,MERGED,2,1,2:13:43,2:13:43
SSWConsulting/SSW.Website,995,https://github.com/SSWConsulting/SSW.Website/pull/995,MERGED,2,1,1:28:06,1:28:06
SSWConsulting/SSW.Website,996,https://github.com/SSWConsulting/SSW.Website/pull/996,MERGED,2,7,0:55:32,0:55:32
SSWConsulting/SSW.Website,1000,https://github.com/SSWConsulting/SSW.Website/pull/1000,MERGED,1,3,0:25:19,0:25:19
SSWConsulting/SSW.Website,1002,https://github.com/SSWConsulting/SSW.Website/pull/1002,MERGED,11,7,"1 day, 0:57:59","1 day, 0:57:59"
SSWConsulting/SSW.Website,1004,https://github.com/SSWConsulting/SSW.Website/pull/1004,MERGED,2,1,0:40:46,0:40:46
SSWConsulting/SSW.Website,1006,https://github.com/SSWConsulting/SSW.Website/pull/1006,MERGED,18,19,"1 day, 22:37:09","1 day, 22:37:09"
SSWConsulting/SSW.Website,1007,https://github.com/SSWConsulting/SSW.Website/pull/1007,MERGED,15,35,"4 days, 20:29:09","4 days, 20:29:08"
SSWConsulting/SSW.Website,1008,https://github.com/SSWConsulting/SSW.Website/pull/1008,CLOSED,2,8,"5 days, 23:55:57",
SSWConsulting/SSW.Website,1012,https://github.com/SSWConsulting/SSW.Website/pull/1012,MERGED,6,3,19:18:48,19:18:48
SSWConsulting/SSW.Website,1015,https://github.com/SSWConsulting/SSW.Website/pull/1015,MERGED,2,1,1:17:54,1:17:54
SSWConsulting/SSW.Website,1017,https://github.com/SSWConsulting/SSW.Website/pull/1017,MERGED,2,3,1:15:20,1:15:20
SSWConsulting/SSW.Website,1023,https://github.com/SSWConsulting/SSW.Website/pull/1023,MERGED,8,11,4:08:16,4:08:16
SSWConsulting/SSW.Website,1024,https://github.com/SSWConsulting/SSW.Website/pull/1024,MERGED,4,3,0:43:10,0:43:10
SSWConsulting/SSW.Website,1025,https://github.com/SSWConsulting/SSW.Website/pull/1025,MERGED,2,1,0:17:58,0:17:58
SSWConsulting/SSW.Website,1026,https://github.com/SSWConsulting/SSW.Website/pull/1026,CLOSED,1,1,20:51:23,
SSWConsulting/SSW.Website,1027,https://github.com/SSWConsulting/SSW.Website/pull/1027,MERGED,2,1,0:19:33,0:19:33
SSWConsulting/SSW.Website,1028,https://github.com/SSWConsulting/SSW.Website/pull/1028,MERGED,4,2,4:37:18,4:37:18
SSWConsulting/SSW.Website,1031,https://github.com/SSWConsulting/SSW.Website/pull/1031,MERGED,5,2,"3 days, 18:11:13","3 days, 18:11:13"
SSWConsulting/SSW.Website,1032,https://github.com/SSWConsulting/SSW.Website/pull/1032,MERGED,11,12,"3 days, 21:09:55","3 days, 21:09:55"
SSWConsulting/SSW.Website,1033,https://github.com/SSWConsulting/SSW.Website/pull/1033,MERGED,7,15,"2 days, 19:54:40","2 days, 19:54:40"
SSWConsulting/SSW.Website,1035,https://github.com/SSWConsulting/SSW.Website/pull/1035,MERGED,3,5,"2 days, 22:06:46","2 days, 22:06:46"
SSWConsulting/SSW.Website,1036,https://github.com/SSWConsulting/SSW.Website/pull/1036,MERGED,1,1,0:15:07,0:15:07
SSWConsulting/SSW.Website,1038,https://github.com/SSWConsulting/SSW.Website/pull/1038,MERGED,2,1,"1 day, 3:42:38","1 day, 3:42:38"
SSWConsulting/SSW.Website,1039,https://github.com/SSWConsulting/SSW.Website/pull/1039,MERGED,2,1,1:43:09,1:43:09
SSWConsulting/SSW.Website,1040,https://github.com/SSWConsulting/SSW.Website/pull/1040,MERGED,3,2,5:39:16,5:39:16
SSWConsulting/SSW.Website,1041,https://github.com/SSWConsulting/SSW.Website/pull/1041,MERGED,2,1,1:41:03,1:41:03
SSWConsulting/SSW.Website,1042,https://github.com/SSWConsulting/SSW.Website/pull/1042,MERGED,2,1,1:40:27,1:40:27
SSWConsulting/SSW.Website,1043,https://github.com/SSWConsulting/SSW.Website/pull/1043,MERGED,1,1,0:58:36,0:58:35
SSWConsulting/SSW.Website,1044,https://github.com/SSWConsulting/SSW.Website/pull/1044,MERGED,4,1,6:12:35,6:12:35
SSWConsulting/SSW.Website,1046,https://github.com/SSWConsulting/SSW.Website/pull/1046,MERGED,3,1,"1 day, 20:31:28","1 day, 20:31:28"
SSWConsulting/SSW.Website,1048,https://github.com/SSWConsulting/SSW.Website/pull/1048,MERGED,1,2,0:36:45,0:36:45
SSWConsulting/SSW.Website,1049,https://github.com/SSWConsulting/SSW.Website/pull/1049,MERGED,0,1,0:33:43,0:33:43
SSWConsulting/SSW.Website,1051,https://github.com/SSWConsulting/SSW.Website/pull/1051,MERGED,2,1,0:22:20,0:22:20
SSWConsulting/SSW.Website,1052,https://github.com/SSWConsulting/SSW.Website/pull/1052,MERGED,2,3,0:14:38,0:14:38
SSWConsulting/SSW.Website,1053,https://github.com/SSWConsulting/SSW.Website/pull/1053,MERGED,0,1,1:02:09,1:02:09
SSWConsulting/SSW.Website,1057,https://github.com/SSWConsulting/SSW.Website/pull/1057,MERGED,4,3,5:12:51,5:12:51
SSWConsulting/SSW.Website,1061,https://github.com/SSWConsulting/SSW.Website/pull/1061,MERGED,2,3,0:39:18,0:39:18
SSWConsulting/SSW.Website,1062,https://github.com/SSWConsulting/SSW.Website/pull/1062,CLOSED,3,1,2:30:21,
SSWConsulting/SSW.Website,1063,https://github.com/SSWConsulting/SSW.Website/pull/1063,CLOSED,3,2,2:19:43,
SSWConsulting/SSW.Website,1064,https://github.com/SSWConsulting/SSW.Website/pull/1064,MERGED,2,2,19:12:09,19:12:09
SSWConsulting/SSW.Website,1065,https://github.com/SSWConsulting/SSW.Website/pull/1065,MERGED,2,1,1:22:22,1:22:22
SSWConsulting/SSW.Website,1067,https://github.com/SSWConsulting/SSW.Website/pull/1067,MERGED,2,1,0:42:12,0:42:12
SSWConsulting/SSW.Website,1068,https://github.com/SSWConsulting/SSW.Website/pull/1068,MERGED,0,1,0:16:44,0:16:44
SSWConsulting/SSW.Website,1071,https://github.com/SSWConsulting/SSW.Website/pull/1071,CLOSED,9,17,"5 days, 23:40:59",
SSWConsulting/SSW.Website,1073,https://github.com/SSWConsulting/SSW.Website/pull/1073,MERGED,0,1,0:02:05,0:02:05
SSWConsulting/SSW.Website,1075,https://github.com/SSWConsulting/SSW.Website/pull/1075,MERGED,2,8,"1 day, 3:14:34","1 day, 3:14:34"
SSWConsulting/SSW.Website,1077,https://github.com/SSWConsulting/SSW.Website/pull/1077,MERGED,6,8,"2 days, 1:20:38","2 days, 1:20:38"
SSWConsulting/SSW.Website,1079,https://github.com/SSWConsulting/SSW.Website/pull/1079,MERGED,12,16,22:58:59,22:58:59
SSWConsulting/SSW.Website,1084,https://github.com/SSWConsulting/SSW.Website/pull/1084,MERGED,2,1,1:19:55,1:19:55
SSWConsulting/SSW.Website,1085,https://github.com/SSWConsulting/SSW.Website/pull/1085,MERGED,0,1,0:01:32,0:01:32
SSWConsulting/SSW.Website,1088,https://github.com/SSWConsulting/SSW.Website/pull/1088,MERGED,0,1,0:03:09,0:03:09
SSWConsulting/SSW.Website,1091,https://github.com/SSWConsulting/SSW.Website/pull/1091,MERGED,2,2,0:19:45,0:19:45
SSWConsulting/SSW.Website,1092,https://github.com/SSWConsulting/SSW.Website/pull/1092,MERGED,4,5,0:41:28,0:41:28
SSWConsulting/SSW.Website,1095,https://github.com/SSWConsulting/SSW.Website/pull/1095,MERGED,8,1,"2 days, 19:25:03","2 days, 19:25:03"
SSWConsulting/SSW.Website,1096,https://github.com/SSWConsulting/SSW.Website/pull/1096,MERGED,2,5,0:23:05,0:23:05
SSWConsulting/SSW.Website,1097,https://github.com/SSWConsulting/SSW.Website/pull/1097,MERGED,6,2,"2 days, 14:56:43","2 days, 14:56:43"
SSWConsulting/SSW.Website,1098,https://github.com/SSWConsulting/SSW.Website/pull/1098,CLOSED,5,23,"6 days, 18:34:06",
SSWConsulting/SSW.Website,1100,https://github.com/SSWConsulting/SSW.Website/pull/1100,MERGED,4,1,1:11:47,1:11:47
SSWConsulting/SSW.Website,1101,https://github.com/SSWConsulting/SSW.Website/pull/1101,MERGED,4,1,3:23:08,3:23:08
SSWConsulting/SSW.Website,1102,https://github.com/SSWConsulting/SSW.Website/pull/1102,MERGED,5,1,3:56:52,3:56:52
SSWConsulting/SSW.Website,1103,https://github.com/SSWConsulting/SSW.Website/pull/1103,MERGED,5,1,3:37:22,3:37:22
SSWConsulting/SSW.Website,1104,https://github.com/SSWConsulting/SSW.Website/pull/1104,MERGED,6,2,2:48:20,2:48:20
SSWConsulting/SSW.Website,1105,https://github.com/SSWConsulting/SSW.Website/pull/1105,MERGED,2,2,0:40:59,0:40:59
SSWConsulting/SSW.Website,1106,https://github.com/SSWConsulting/SSW.Website/pull/1106,MERGED,3,2,6:13:17,6:13:16
SSWConsulting/SSW.Website,1110,https://github.com/SSWConsulting/SSW.Website/pull/1110,MERGED,5,3,0:36:31,0:36:31
SSWConsulting/SSW.Website,1111,https://github.com/SSWConsulting/SSW.Website/pull/1111,MERGED,14,8,"1 day, 20:58:03","1 day, 20:58:03"
SSWConsulting/SSW.Website,1113,https://github.com/SSWConsulting/SSW.Website/pull/1113,MERGED,2,1,1:22:15,1:22:15
SSWConsulting/SSW.Website,1114,https://github.com/SSWConsulting/SSW.Website/pull/1114,MERGED,2,4,0:31:17,0:31:17
SSWConsulting/SSW.Website,1115,https://github.com/SSWConsulting/SSW.Website/pull/1115,MERGED,5,3,2:12:36,2:12:36
SSWConsulting/SSW.Website,1116,https://github.com/SSWConsulting/SSW.Website/pull/1116,MERGED,2,1,0:14:53,0:14:53
SSWConsulting/SSW.Website,1117,https://github.com/SSWConsulting/SSW.Website/pull/1117,MERGED,4,11,1:52:38,1:52:38
SSWConsulting/SSW.Website,1118,https://github.com/SSWConsulting/SSW.Website/pull/1118,MERGED,12,8,"2 days, 18:28:45","2 days, 18:28:45"
SSWConsulting/SSW.Website,1119,https://github.com/SSWConsulting/SSW.Website/pull/1119,MERGED,12,15,"5 days, 23:39:06","5 days, 23:39:06"
SSWConsulting/SSW.Website,1121,https://github.com/SSWConsulting/SSW.Website/pull/1121,MERGED,2,2,3:24:52,3:24:52
SSWConsulting/SSW.Website,1122,https://github.com/SSWConsulting/SSW.Website/pull/1122,MERGED,11,13,22:51:24,22:51:24
SSWConsulting/SSW.Website,1126,https://github.com/SSWConsulting/SSW.Website/pull/1126,MERGED,8,10,"1 day, 4:33:41","1 day, 4:33:41"
SSWConsulting/SSW.Website,1128,https://github.com/SSWConsulting/SSW.Website/pull/1128,MERGED,2,1,0:19:51,0:19:51
SSWConsulting/SSW.Website,1129,https://github.com/SSWConsulting/SSW.Website/pull/1129,MERGED,8,9,"1 day, 0:45:50","1 day, 0:45:50"
SSWConsulting/SSW.Website,1131,https://github.com/SSWConsulting/SSW.Website/pull/1131,MERGED,11,10,22:56:56,22:56:56
SSWConsulting/SSW.Website,1133,https://github.com/SSWConsulting/SSW.Website/pull/1133,MERGED,22,10,"3 days, 16:33:32","3 days, 16:33:32"
SSWConsulting/SSW.Website,1134,https://github.com/SSWConsulting/SSW.Website/pull/1134,MERGED,9,33,"4 days, 6:15:42","4 days, 6:15:42"
SSWConsulting/SSW.Website,1135,https://github.com/SSWConsulting/SSW.Website/pull/1135,MERGED,1,1,0:32:19,0:32:19
SSWConsulting/SSW.Website,1136,https://github.com/SSWConsulting/SSW.Website/pull/1136,MERGED,6,3,"3 days, 17:37:25","3 days, 17:37:25"
SSWConsulting/SSW.Website,1137,https://github.com/SSWConsulting/SSW.Website/pull/1137,MERGED,2,1,"2 days, 1:53:39","2 days, 1:53:39"
SSWConsulting/SSW.Website,1138,https://github.com/SSWConsulting/SSW.Website/pull/1138,MERGED,1,3,14:44:58,14:44:58
SSWConsulting/SSW.Website,1139,https://github.com/SSWConsulting/SSW.Website/pull/1139,MERGED,2,1,0:51:17,0:51:17
SSWConsulting/SSW.Website,1140,https://github.com/SSWConsulting/SSW.Website/pull/1140,MERGED,1,1,0:51:54,0:51:54
SSWConsulting/SSW.Website,1141,https://github.com/SSWConsulting/SSW.Website/pull/1141,MERGED,3,1,2:51:15,2:51:15
SSWConsulting/SSW.Website,1142,https://github.com/SSWConsulting/SSW.Website/pull/1142,MERGED,2,1,0:55:03,0:55:03
SSWConsulting/SSW.Website,1143,https://github.com/SSWConsulting/SSW.Website/pull/1143,MERGED,1,1,0:48:20,0:48:19
SSWConsulting/SSW.Website,1144,https://github.com/SSWConsulting/SSW.Website/pull/1144,MERGED,7,7,"1 day, 4:16:40","1 day, 4:16:40"
SSWConsulting/SSW.Website,1145,https://github.com/SSWConsulting/SSW.Website/pull/1145,MERGED,2,1,0:33:44,0:33:43
SSWConsulting/SSW.Website,1150,https://github.com/SSWConsulting/SSW.Website/pull/1150,MERGED,9,10,"1 day, 1:08:03","1 day, 1:08:03"
SSWConsulting/SSW.Website,1151,https://github.com/SSWConsulting/SSW.Website/pull/1151,MERGED,2,1,1:14:45,1:14:45
SSWConsulting/SSW.Website,1154,https://github.com/SSWConsulting/SSW.Website/pull/1154,MERGED,2,3,15:40:51,15:40:51
SSWConsulting/SSW.Website,1155,https://github.com/SSWConsulting/SSW.Website/pull/1155,MERGED,4,4,"1 day, 4:43:10","1 day, 4:43:10"
SSWConsulting/SSW.Website,1156,https://github.com/SSWConsulting/SSW.Website/pull/1156,CLOSED,2,2,0:35:46,
SSWConsulting/SSW.Website,1161,https://github.com/SSWConsulting/SSW.Website/pull/1161,MERGED,2,2,0:55:20,0:55:20
SSWConsulting/SSW.Website,1163,https://github.com/SSWConsulting/SSW.Website/pull/1163,MERGED,2,1,0:18:33,0:18:33
SSWConsulting/SSW.Website,1165,https://github.com/SSWConsulting/SSW.Website/pull/1165,CLOSED,19,4,"12 days, 20:36:15",
SSWConsulting/SSW.Website,1166,https://github.com/SSWConsulting/SSW.Website/pull/1166,MERGED,2,5,"3 days, 2:59:43","3 days, 2:59:43"
SSWConsulting/SSW.Website,1167,https://github.com/SSWConsulting/SSW.Website/pull/1167,MERGED,3,5,"2 days, 22:25:01","2 days, 22:25:01"
SSWConsulting/SSW.Website,1168,https://github.com/SSWConsulting/SSW.Website/pull/1168,MERGED,2,1,2:18:32,2:18:32
SSWConsulting/SSW.Website,1169,https://github.com/SSWConsulting/SSW.Website/pull/1169,MERGED,2,1,0:21:11,0:21:11
SSWConsulting/SSW.Website,1170,https://github.com/SSWConsulting/SSW.Website/pull/1170,MERGED,2,3,0:18:50,0:18:50
SSWConsulting/SSW.Website,1171,https://github.com/SSWConsulting/SSW.Website/pull/1171,MERGED,2,1,"2 days, 7:54:39","2 days, 7:54:38"
SSWConsulting/SSW.Website,1172,https://github.com/SSWConsulting/SSW.Website/pull/1172,MERGED,3,2,"2 days, 3:15:25","2 days, 3:15:25"
SSWConsulting/SSW.Website,1174,https://github.com/SSWConsulting/SSW.Website/pull/1174,CLOSED,4,1,"2 days, 0:28:27",
SSWConsulting/SSW.Website,1176,https://github.com/SSWConsulting/SSW.Website/pull/1176,MERGED,1,1,1:20:32,1:20:32
SSWConsulting/SSW.Website,1177,https://github.com/SSWConsulting/SSW.Website/pull/1177,MERGED,2,1,1:19:07,1:19:07
SSWConsulting/SSW.Website,1178,https://github.com/SSWConsulting/SSW.Website/pull/1178,MERGED,1,1,1:21:29,1:21:29
SSWConsulting/SSW.Website,1179,https://github.com/SSWConsulting/SSW.Website/pull/1179,MERGED,1,1,1:19:50,1:19:50
SSWConsulting/SSW.Website,1180,https://github.com/SSWConsulting/SSW.Website/pull/1180,MERGED,1,1,1:18:23,1:18:23
SSWConsulting/SSW.Website,1181,https://github.com/SSWConsulting/SSW.Website/pull/1181,MERGED,1,1,0:18:15,0:18:15
SSWConsulting/SSW.Website,1182,https://github.com/SSWConsulting/SSW.Website/pull/1182,MERGED,4,1,1:56:53,1:56:53
SSWConsulting/SSW.Website,1183,https://github.com/SSWConsulting/SSW.Website/pull/1183,CLOSED,3,143,"3 days, 1:51:08",
SSWConsulting/SSW.Website,1185,https://github.com/SSWConsulting/SSW.Website/pull/1185,CLOSED,3,1,0:02:52,
SSWConsulting/SSW.Website,1186,https://github.com/SSWConsulting/SSW.Website/pull/1186,MERGED,2,1,5:18:38,5:18:38
SSWConsulting/SSW.Website,1188,https://github.com/SSWConsulting/SSW.Website/pull/1188,MERGED,2,6,2:00:25,2:00:25
SSWConsulting/SSW.Website,1189,https://github.com/SSWConsulting/SSW.Website/pull/1189,MERGED,2,2,1:47:28,1:47:28
SSWConsulting/SSW.Website,1190,https://github.com/SSWConsulting/SSW.Website/pull/1190,MERGED,8,8,"1 day, 1:46:38","1 day, 1:46:38"
SSWConsulting/SSW.Website,1191,https://github.com/SSWConsulting/SSW.Website/pull/1191,MERGED,2,1,15:20:57,15:20:57
SSWConsulting/SSW.Website,1193,https://github.com/SSWConsulting/SSW.Website/pull/1193,CLOSED,2,7,0:01:10,
SSWConsulting/SSW.Website,1195,https://github.com/SSWConsulting/SSW.Website/pull/1195,CLOSED,4,2,"1 day, 4:53:40",
SSWConsulting/SSW.Website,1196,https://github.com/SSWConsulting/SSW.Website/pull/1196,MERGED,2,1,"1 day, 5:26:30","1 day, 5:26:30"
SSWConsulting/SSW.Website,1197,https://github.com/SSWConsulting/SSW.Website/pull/1197,CLOSED,4,2,0:00:35,
SSWConsulting/SSW.Website,1198,https://github.com/SSWConsulting/SSW.Website/pull/1198,CLOSED,3,2,"1 day, 2:25:57",
SSWConsulting/SSW.Website,1200,https://github.com/SSWConsulting/SSW.Website/pull/1200,MERGED,34,30,"34 days, 22:20:43","34 days, 22:20:43"
SSWConsulting/SSW.Website,1206,https://github.com/SSWConsulting/SSW.Website/pull/1206,MERGED,6,5,5:48:55,5:48:55
SSWConsulting/SSW.Website,1208,https://github.com/SSWConsulting/SSW.Website/pull/1208,CLOSED,3,1,0:00:45,
SSWConsulting/SSW.Website,1209,https://github.com/SSWConsulting/SSW.Website/pull/1209,CLOSED,3,2,0:00:17,
SSWConsulting/SSW.Website,1210,https://github.com/SSWConsulting/SSW.Website/pull/1210,MERGED,2,10,0:20:25,0:20:25
SSWConsulting/SSW.Website,1211,https://github.com/SSWConsulting/SSW.Website/pull/1211,MERGED,24,181,"7 days, 0:16:25","7 days, 0:16:25"
SSWConsulting/SSW.Website,1212,https://github.com/SSWConsulting/SSW.Website/pull/1212,MERGED,9,9,22:18:46,22:18:45
SSWConsulting/SSW.Website,1213,https://github.com/SSWConsulting/SSW.Website/pull/1213,MERGED,2,5,0:55:39,0:55:39
SSWConsulting/SSW.Website,1214,https://github.com/SSWConsulting/SSW.Website/pull/1214,MERGED,1,1,0:17:15,0:17:15
SSWConsulting/SSW.Website,1215,https://github.com/SSWConsulting/SSW.Website/pull/1215,MERGED,2,2,0:22:19,0:22:19
